2026-09-12T08:50:41.6070632Z,31,268.375
2026-09-12T08:50:43.4653564Z,32,270.234375
2026-09-12T08:50:45.2962701Z,34,272.0625
2026-09-12T08:50:47.1084407Z,16,273.875
2026-09-12T08:50:48.9620034Z,22,275.734375
2026-09-12T08:50:50.7803862Z,12,277.53125
2026-09-12T08:50:52.5926538Z,17,279.34375
2026-09-12T08:50:54.4193651Z,19,281.15625
2026-09-12T08:50:56.2287912Z,13,282.96875
2026-09-12T08:50:58.0424592Z,18,284.78125
2026-09-12T08:50:59.8651960Z,27,286.609375
2026-09-12T08:51:01.7023939Z,15,288.453125
2026-09-12T08:51:03.5225357Z,16,290.265625
2026-09-12T08:51:05.3408698Z,21,292.09375
2026-09-12T08:51:07.1566864Z,11,293.90625
2026-09-12T08:51:08.9798062Z,8,295.734375
2026-09-12T08:51:10.8059253Z,20,297.5625
2026-09-12T08:51:12.6201256Z,17,299.375
2026-09-12T08:51:14.4263470Z,17,301.171875
2026-09-12T08:51:16.2397107Z,21,302.984375
2026-09-12T08:51:18.0565920Z,21,304.796875
2026-09-12T08:51:19.8708909Z,18,306.59375
2026-09-12T08:51:21.6953164Z,15,308.421875
2026-09-12T08:51:23.4987169Z,18,310.234375
2026-09-12T08:51:25.3109403Z,21,312.046875
2026-09-12T08:51:27.1847522Z,56,313.921875
2026-09-12T08:51:29.0212338Z,54,315.75
2026-09-12T08:51:30.8550160Z,35,317.59375
2026-09-12T08:51:32.6638877Z,22,319.390625
2026-09-12T08:51:34.5064820Z,37,321.234375
2026-09-12T08:51:36.8450827Z,39,323.546875
2026-09-12T08:51:38.6716938Z,12,325.375
2026-09-12T08:51:40.4911648Z,22,327.203125
2026-09-12T08:51:42.3277049Z,18,329.015625
2026-09-12T08:51:44.1494964Z,15,330.84375
2026-09-12T08:51:45.9557714Z,6,332.65625
2026-09-12T08:51:47.7843563Z,26,334.484375
2026-09-12T08:51:49.6260971Z,17,336.328125
2026-09-12T08:51:51.4404417Z,20,338.140625
2026-09-12T08:51:53.2471278Z,20,339.953125
2026-09-12T08:51:55.0707975Z,26,341.78125
2026-09-12T08:51:56.8764426Z,21,343.5625
2026-09-12T08:51:58.6988946Z,15,345.390625
2026-09-12T08:52:00.5289122Z,36,347.21875
2026-09-12T08:52:02.3359263Z,20,349.015625
2026-09-12T08:52:04.2102401Z,24,350.890625
2026-09-12T08:52:06.0333213Z,10,352.71875
2026-09-12T08:52:07.8516849Z,17,354.53125
2026-09-12T08:52:09.6964290Z,16,356.375
2026-09-12T08:52:11.5137365Z,17,358.203125
2026-09-12T08:52:13.3249926Z,9,360.015625
2026-09-12T08:52:15.1419110Z,29,361.828125
2026-09-12T08:52:16.9583685Z,15,363.640625
2026-09-12T08:52:18.7750677Z,9,365.46875
2026-09-12T08:52:20.6206366Z,15,367.3125
2026-09-12T08:52:22.4280632Z,9,369.125
2026-09-12T08:52:24.2819272Z,11,370.96875
2026-09-12T08:52:26.0972145Z,18,372.78125
2026-09-12T08:52:27.8981658Z,13,374.5625
2026-09-12T08:52:29.7267545Z,17,376.375
2026-09-12T08:52:31.5657174Z,47,378.21875
2026-09-12T08:52:33.4955180Z,48,380.140625
2026-09-12T08:52:35.3163585Z,23,381.96875
2026-09-12T08:52:37.4397837Z,96,384.0625
2026-09-12T08:52:39.2614968Z,13,385.875
2026-09-12T08:52:41.0917481Z,14,387.703125
2026-09-12T08:52:42.8969629Z,9,389.515625
2026-09-12T08:52:44.7209375Z,10,391.328125
2026-09-12T08:52:46.5518567Z,6,393.15625
2026-09-12T08:52:48.3671418Z,8,394.96875
2026-09-12T08:52:50.1951390Z,18,396.796875
2026-09-12T08:52:52.0099801Z,5,398.609375
2026-09-12T08:52:53.8427848Z,29,400.453125
2026-09-12T08:52:55.6566631Z,13,402.265625
2026-09-12T08:52:57.4699657Z,15,404.0625
2026-09-12T08:52:59.2846720Z,9,405.875
2026-09-12T08:53:01.1086303Z,4,407.703125
2026-09-12T08:53:02.9628425Z,19,409.5625
2026-09-12T08:53:04.7799146Z,12,411.375
2026-09-12T08:53:06.6128068Z,14,413.203125
2026-09-12T08:53:08.4239550Z,15,415.015625
2026-09-12T08:53:10.2436326Z,18,416.828125
2026-09-12T08:53:12.0747332Z,34,418.640625
2026-09-12T08:53:13.8801452Z,20,420.453125
2026-09-12T08:53:15.6999164Z,23,422.25
2026-09-12T08:53:17.5074966Z,19,424.0625
2026-09-12T08:53:19.3280742Z,11,425.890625
2026-09-12T08:53:21.1426773Z,7,427.703125
2026-09-12T08:53:22.9575825Z,26,429.515625
2026-09-12T08:53:24.7735308Z,23,431.328125
2026-09-12T08:53:26.5871145Z,13,433.125
2026-09-12T08:53:28.3967979Z,21,434.9375
2026-09-12T08:53:30.2863682Z,24,436.828125
2026-09-12T08:53:32.0942584Z,15,438.609375
2026-09-12T08:53:33.9130615Z,26,440.4375
2026-09-12T08:53:35.7482011Z,20,442.265625
2026-09-12T08:53:37.7323885Z,100,444.21875
2026-09-12T08:53:39.6980431Z,49,446.1875
2026-09-12T08:53:41.5086335Z,35,447.984375
2026-09-12T08:53:43.3538042Z,18,449.828125
2026-09-12T08:53:45.1843149Z,23,451.625
2026-09-12T08:53:47.0122191Z,26,453.4375
2026-09-12T08:53:48.8158585Z,15,455.25
2026-09-12T08:53:50.6449991Z,25,457.0625
2026-09-12T08:53:52.4546519Z,27,458.796875
2026-09-12T08:53:54.2699358Z,10,460.609375
2026-09-12T08:53:56.0804576Z,28,462.40625
2026-09-12T08:53:57.9051267Z,19,464.234375
2026-09-12T08:53:59.7710917Z,26,465.953125
2026-09-12T08:54:01.5915345Z,23,467.78125
2026-09-12T08:54:03.4203162Z,8,469.609375
2026-09-12T08:54:05.2317032Z,28,471.421875
2026-09-12T08:54:07.0517089Z,12,473.234375
2026-09-12T08:54:08.8627179Z,12,475.03125
2026-09-12T08:54:10.6895828Z,23,476.84375
2026-09-12T08:54:12.5036493Z,8,478.625
2026-09-12T08:54:14.3248857Z,19,480.4375
2026-09-12T08:54:16.1449709Z,19,482.265625
2026-09-12T08:54:17.9662725Z,19,484.09375
2026-09-12T08:54:19.7950137Z,49,485.921875
2026-09-12T08:54:21.6257441Z,19,487.734375
2026-09-12T08:54:23.4407400Z,14,489.546875
2026-09-12T08:54:25.2557359Z,15,491.359375
2026-09-12T08:54:27.0682941Z,12,493.15625
2026-09-12T08:54:28.8822524Z,14,494.96875
2026-09-12T08:54:30.6957687Z,18,496.78125
2026-09-12T08:54:32.5203411Z,23,498.609375
2026-09-12T08:54:34.3391432Z,14,500.40625
2026-09-12T08:54:36.1609098Z,16,502.234375
2026-09-12T08:54:38.0618947Z,57,504.140625
2026-09-12T08:54:39.8702248Z,23,505.9375
2026-09-12T08:54:41.6725365Z,9,507.75
2026-09-12T08:54:43.5890074Z,62,509.65625
2026-09-12T08:54:45.4616559Z,48,511.546875
2026-09-12T08:54:47.3091848Z,30,513.359375
2026-09-12T08:54:49.1238067Z,6,515.171875
2026-09-12T08:54:50.9641890Z,23,517
2026-09-12T08:54:52.7716889Z,17,518.8125
2026-09-12T08:54:54.5894930Z,17,520.640625
2026-09-12T08:54:56.4014122Z,12,522.4375
2026-09-12T08:54:58.2156210Z,18,524.25
2026-09-12T08:55:00.0416981Z,17,526.078125
2026-09-12T08:55:01.8602873Z,26,527.890625
